Title,Domestic,International,Worldwide,ImdbID,URL
Top Gun: Maverick,"$718,732,821","$58,230,650","$776,963,471",tt1745960,https://www.boxofficemojo.com/release/rl2500036097/?ref_=bo_yld_table_1
Black Panther: Wakanda Forever,"$453,829,060","$405,379,776","$859,208,836",tt9114286,https://www.boxofficemojo.com/release/rl3573908993/?ref_=bo_yld_table_2
Doctor Strange in the Multiverse of Madness,"$411,331,607","$133,112,590","$544,444,197",tt9419884,https://www.boxofficemojo.com/release/rl3724903937/?ref_=bo_yld_table_3
Avatar: The Way of Water,"$684,075,767",$0,"$684,075,767",tt1630029,https://www.boxofficemojo.com/release/rl3372254721/?ref_=bo_yld_table_4
Jurassic World: Dominion,"$376,851,080","$625,127,000","$1,001,978,080",tt8041270,https://www.boxofficemojo.com/release/rl4043671041/?ref_=bo_yld_table_5
Minions: The Rise of Gru,"$370,549,695","$569,933,000","$940,482,695",tt5113044,https://www.boxofficemojo.com/release/rl1736214017/?ref_=bo_yld_table_6
The Batman,"$369,345,583","$33,554,417","$402,900,000",tt1877830,https://www.boxofficemojo.com/release/rl67732993/?ref_=bo_yld_table_7
Thor: Love and Thunder,"$343,256,830","$74,414,421","$417,671,251",tt10648342,https://www.boxofficemojo.com/release/rl3523577345/?ref_=bo_yld_table_8
Spider-Man: No Way Home,"$804,793,477","$301,395,816","$1,106,189,293",tt10872600,https://www.boxofficemojo.com/release/rl2869659137/?ref_=bo_yld_table_9
Sonic the Hedgehog 2,"$190,872,904","$23,675,710","$214,548,614",tt12412888,https://www.boxofficemojo.com/release/rl1363641089/?ref_=bo_yld_table_10
Black Adam,"$168,152,111","$57,147,889","$225,300,000",tt6443346,https://www.boxofficemojo.com/release/rl2728624641/?ref_=bo_yld_table_11
Elvis,"$151,040,048","$136,700,000","$287,740,048",tt3704428,https://www.boxofficemojo.com/release/rl2869528065/?ref_=bo_yld_table_12
Uncharted,"$148,648,820","$258,492,438","$407,141,258",tt1464335,https://www.boxofficemojo.com/release/rl2977334785/?ref_=bo_yld_table_13
Nope,"$123,277,080","$47,958,512","$171,235,592",tt10954984,https://www.boxofficemojo.com/release/rl3562898177/?ref_=bo_yld_table_14
Lightyear,"$118,307,188","$108,118,232","$226,425,420",tt10298810,https://www.boxofficemojo.com/release/rl6456065/?ref_=bo_yld_table_15
Smile,"$105,935,048","$5,538,417","$111,473,465",tt15474916,https://www.boxofficemojo.com/release/rl2982445825/?ref_=bo_yld_table_16
The Lost City,"$105,344,029","$87,563,655","$192,907,684",tt13320622,https://www.boxofficemojo.com/release/rl795706113/?ref_=bo_yld_table_17
Bullet Train,"$103,368,602","$32,531,398","$135,900,000",tt12593682,https://www.boxofficemojo.com/release/rl192905985/?ref_=bo_yld_table_18
The Bad Guys,"$97,459,240","$152,928,648","$250,387,888",tt8115900,https://www.boxofficemojo.com/release/rl2467005953/?ref_=bo_yld_table_19
Fantastic Beasts: The Secrets of Dumbledore,"$95,850,844","$311,300,000","$407,150,844",tt4123432,https://www.boxofficemojo.com/release/rl2886305281/?ref_=bo_yld_table_20
DC League of Super-Pets,"$93,657,117","$20,242,883","$113,900,000",tt8912936,https://www.boxofficemojo.com/release/rl470124033/?ref_=bo_yld_table_21
Where the Crawdads Sing,"$90,230,760","$54,123,205","$144,353,965",tt9411972,https://www.boxofficemojo.com/release/rl2457109249/?ref_=bo_yld_table_22
The Black Phone,"$90,123,230","$71,317,512","$161,440,742",tt7144666,https://www.boxofficemojo.com/release/rl3849487105/?ref_=bo_yld_table_23
Sing 2,"$162,790,990","$245,611,695","$408,402,685",tt6467266,https://www.boxofficemojo.com/release/rl302024193/?ref_=bo_yld_table_24
Scream,"$81,641,405","$56,102,519","$137,743,924",tt11245972,https://www.boxofficemojo.com/release/rl307200769/?ref_=bo_yld_table_25
Morbius,"$73,865,530","$19,729,901","$93,595,431",tt5108870,https://www.boxofficemojo.com/release/rl2064025089/?ref_=bo_yld_table_26
Everything Everywhere All at Once,"$77,191,785","$61,606,699","$138,798,484",tt6710474,https://www.boxofficemojo.com/release/rl3861218049/?ref_=bo_yld_table_27
Ticket to Paradise,"$68,275,985","$32,219,015","$100,495,000",tt14109724,https://www.boxofficemojo.com/release/rl3949822721/?ref_=bo_yld_table_28
The Woman King,"$67,328,130","$30,234,384","$97,562,514",tt8093700,https://www.boxofficemojo.com/release/rl2551874305/?ref_=bo_yld_table_29
